,Country Name,Year,Value
760,Mali,1991,0.635839999
761,Malta,1991,12.6724596
762,Mauritania,1991,2.696490049
763,Mauritius,1991,3.538609982
764,Mongolia,1991,15.86295033
765,Mozambique,1991,
766,Myanmar,1991,
767,Nepal,1991,5.952690125
768,Netherlands,1991,39.51599121
769,New Zealand,1991,44.558788299999996
770,Nicaragua,1991,7.6382498739999996
771,Niger,1991,
772,Nigeria,1991,
773,Norway,1991,42.33531952
774,Oman,1991,4.47329998
775,Panama,1991,22.65236092
776,Papua New Guinea,1991,
777,Paraguay,1991,
778,Peru,1991,31.91741943
779,Philippines,1991,27.161260600000002
780,Poland,1991,21.76199913
781,Portugal,1991,23.43029976
782,Qatar,1991,20.01729012
783,Romania,1991,9.621359825
784,Russian Federation,1991,
785,Rwanda,1991,
786,Saudi Arabia,1991,
787,Senegal,1991,
788,Sierra Leone,1991,
789,Slovenia,1991,
790,Spain,1991,
791,Sri Lanka,1991,
792,St. Kitts and Nevis,1991,
793,St. Lucia,1991,
794,Suriname,1991,
795,Swaziland,1991,
796,Sweden,1991,
797,Switzerland,1991,
798,Syrian Arab Republic,1991,
799,Tanzania,1991,
800,Thailand,1991,
801,Tonga,1991,
802,Trinidad and Tobago,1991,
803,Tunisia,1991,
804,Turkey,1991,
805,Uganda,1991,
806,Ukraine,1991,
807,United Arab Emirates,1991,
808,United Kingdom,1991,
809,United States,1991,
810,"Venezuela, RB",1991,
811,Zimbabwe,1991,
812,Albania,1992,9.29417038
813,Argentina,1992,
814,Australia,1992,39.38840866
815,Austria,1992,37.66069031
816,"Bahamas, The",1992,
817,Bahrain,1992,16.95248985
818,Bangladesh,1992,
819,Barbados,1992,27.39311981
820,Belarus,1992,43.8624115
821,Belgium,1992,
822,Benin,1992,2.271150112
823,Botswana,1992,
824,Bulgaria,1992,30.44894981
825,Burkina Faso,1992,0.930050015
826,Burundi,1992,0.846509993
827,Cambodia,1992,0.963750005
828,Cameroon,1992,
829,Central African Republic,1992,1.387009978
830,Chad,1992,
831,Chile,1992,23.956680300000002
832,China,1992,2.843889952
833,Colombia,1992,15.42356968
834,"Congo, Dem. Rep.",1992,
835,"Congo, Rep.",1992,5.244599818999999
836,Costa Rica,1992,31.40509033
837,Cote d'Ivoire,1992,2.752850056
838,Cuba,1992,19.71936035
839,Cyprus,1992,9.246979713
840,Czech Republic,1992,14.59228039
841,Denmark,1992,38.66210938
842,Dominica,1992,9.464900017
843,Ecuador,1992,
844,"Egypt, Arab Rep.",1992,
845,El Salvador,1992,
846,Fiji,1992,
847,Finland,1992,52.99055862
848,France,1992,42.81393051
849,Greece,1992,34.77109146
850,Guatemala,1992,
851,Guinea,1992,0.969099998
852,Guyana,1992,
853,Honduras,1992,9.37635994
854,Hungary,1992,14.92063999
855,Iceland,1992,29.60880089
856,India,1992,
857,Indonesia,1992,9.428839684
858,Iraq,1992,
859,Ireland,1992,30.35811043
860,Italy,1992,33.83098984
861,Japan,1992,29.96076965
862,Jordan,1992,21.40427017
863,Kenya,1992,
864,"Korea, Rep.",1992,39.50471878
865,Kuwait,1992,10.74108028
866,Lao PDR,1992,
867,Latvia,1992,25.55706978
868,Lebanon,1992,32.45146179
869,Lesotho,1992,2.266479969
870,Libya,1992,15.17508984
871,Luxembourg,1992,5.22066021
872,"Macedonia, FYR",1992,15.95118999
873,Madagascar,1992,
874,Malawi,1992,0.543240011
875,Malaysia,1992,9.076700211
876,Mali,1992,0.80558002
877,Malta,1992,14.20011044
878,Mauritania,1992,2.869940042
879,Mauritius,1992,
880,Mongolia,1992,14.14762974
881,Mozambique,1992,0.37439999
882,Myanmar,1992,4.345339775
883,Nepal,1992,5.412690163
884,Netherlands,1992,42.01200867
885,New Zealand,1992,50.51179886
886,Nicaragua,1992,8.36149025
887,Niger,1992,0.74466002
888,Nigeria,1992,
889,Norway,1992,46.01221085
890,Oman,1992,5.049280167
891,Panama,1992,24.21492958
892,Papua New Guinea,1992,
893,Paraguay,1992,
894,Peru,1992,31.53223038
895,Philippines,1992,25.82395935
896,Poland,1992,21.50987053
897,Portugal,1992,23.6657505
898,Qatar,1992,18.86108017
899,Romania,1992,10.80850983
900,Russian Federation,1992,
901,Rwanda,1992,
902,Saudi Arabia,1992,
903,Senegal,1992,
904,Sierra Leone,1992,
905,Slovenia,1992,
906,Spain,1992,
907,Sri Lanka,1992,
908,St. Kitts and Nevis,1992,
909,St. Lucia,1992,
910,Suriname,1992,
911,Swaziland,1992,
912,Sweden,1992,
913,Switzerland,1992,
914,Syrian Arab Republic,1992,
915,Tanzania,1992,
916,Thailand,1992,
917,Tonga,1992,
918,Trinidad and Tobago,1992,
919,Tunisia,1992,
920,Turkey,1992,
921,Uganda,1992,
922,Ukraine,1992,
923,United Arab Emirates,1992,
924,United Kingdom,1992,
925,United States,1992,
926,"Venezuela, RB",1992,
927,Zimbabwe,1992,
928,Albania,1993,11.18873978
929,Argentina,1993,
930,Australia,1993,65.06017303
931,Austria,1993,39.82632828
932,"Bahamas, The",1993,
933,Bahrain,1993,17.55381966
934,Bangladesh,1993,
935,Barbados,1993,25.50795937
936,Belarus,1993,43.34128952
937,Belgium,1993,45.82558823
938,Benin,1993,2.048609972
939,Botswana,1993,4.936329842
940,Bulgaria,1993,31.91851997
941,Burkina Faso,1993,1.081940055
942,Burundi,1993,0.9478300209999999
943,Cambodia,1993,1.194429994
944,Cameroon,1993,
945,Central African Republic,1993,
946,Chad,1993,
947,Chile,1993,26.40921021
948,China,1993,2.93091011
949,Colombia,1993,15.65476036
950,"Congo, Dem. Rep.",1993,
951,"Congo, Rep.",1993,5.800720215
952,Costa Rica,1993,
953,Cote d'Ivoire,1993,3.3103299139999995
954,Cuba,1993,17.73106003
955,Cyprus,1993,14.07258034
956,Czech Republic,1993,14.40950012
957,Denmark,1993,42.74794006
958,Dominica,1993,7.22495985
959,Ecuador,1993,
960,"Egypt, Arab Rep.",1993,
961,El Salvador,1993,18.63850975
962,Fiji,1993,
963,Finland,1993,59.43059158
964,France,1993,45.7188797
965,Greece,1993,38.12108994
966,Guatemala,1993,7.886479855
967,Guinea,1993,1.296309948
968,Guyana,1993,
969,Honduras,1993,9.205539703
970,Hungary,1993,16.08620071
971,Iceland,1993,27.34284973
972,India,1993,
973,Indonesia,1993,9.393320083999999
974,Iraq,1993,
975,Ireland,1993,31.90179062
976,Italy,1993,36.03339005
977,Japan,1993,
978,Jordan,1993,20.93047905
979,Kenya,1993,
980,"Korea, Rep.",1993,43.30445862
981,Kuwait,1993,11.82013988
982,Lao PDR,1993,1.333999991
983,Latvia,1993,24.29161072
984,Lebanon,1993,
985,Lesotho,1993,2.382359982
986,Libya,1993,
987,Luxembourg,1993,4.884409904
988,"Macedonia, FYR",1993,16.03734016
989,Madagascar,1993,3.570739985
990,Malawi,1993,0.547630012
991,Malaysia,1993,9.396499634
992,Mali,1993,0.927649975
993,Malta,1993,17.8040905
994,Mauritania,1993,3.571990013
995,Mauritius,1993,5.338429928
996,Mongolia,1993,12.26053047
997,Mozambique,1993,0.40849998600000004
998,Myanmar,1993,5.329219818
999,Nepal,1993,5.170650005
1000,Netherlands,1993,44.6330719
1001,New Zealand,1993,56.49573135
1002,Nicaragua,1993,
1003,Niger,1993,
1004,Nigeria,1993,
1005,Norway,1993,50.2086792
1006,Oman,1993,5.122189999
1007,Panama,1993,25.91609955
1008,Papua New Guinea,1993,
1009,Paraguay,1993,10.55237961
1010,Peru,1993,28.11548042
1011,Philippines,1993,
1012,Poland,1993,23.9521904
1013,Portugal,1993,30.28900909
1014,Qatar,1993,20.1627903
1015,Romania,1993,12.05533028
1016,Russian Federation,1993,
1017,Rwanda,1993,
1018,Saudi Arabia,1993,
1019,Senegal,1993,
1020,Sierra Leone,1993,
1021,Slovenia,1993,
1022,Spain,1993,
1023,Sri Lanka,1993,
1024,St. Kitts and Nevis,1993,
1025,St. Lucia,1993,
1026,Suriname,1993,
1027,Swaziland,1993,
1028,Sweden,1993,
1029,Switzerland,1993,
1030,Syrian Arab Republic,1993,
1031,Tanzania,1993,
1032,Thailand,1993,
1033,Tonga,1993,
1034,Trinidad and Tobago,1993,
1035,Tunisia,1993,
1036,Turkey,1993,
1037,Uganda,1993,
1038,Ukraine,1993,
1039,United Arab Emirates,1993,
1040,United Kingdom,1993,
1041,United States,1993,
1042,"Venezuela, RB",1993,
1043,Zimbabwe,1993,
1044,Albania,1994,10.6477499
1045,Argentina,1994,36.78813934
1046,Australia,1994,66.48654175
1047,Austria,1994,42.32712936
1048,"Bahamas, The",1994,
1049,Bahrain,1994,16.76971054
1050,Bangladesh,1994,
1051,Barbados,1994,
1052,Belarus,1994,41.43178177
1053,Belgium,1994,48.89458847
1054,Benin,1994,2.0915899280000003
1055,Botswana,1994,5.36796999
1056,Bulgaria,1994,33.68542099
1057,Burkina Faso,1994,1.054250002
1058,Burundi,1994,
1059,Cambodia,1994,1.378029943
1060,Cameroon,1994,
1061,Central African Republic,1994,
1062,Chad,1994,
1063,Chile,1994,27.46031952
1064,China,1994,3.666640043
1065,Colombia,1994,16.20476913
1066,"Congo, Dem. Rep.",1994,
1067,"Congo, Rep.",1994,
1068,Costa Rica,1994,
1069,Cote d'Ivoire,1994,4.17027998
1070,Cuba,1994,16.3094902
1071,Cyprus,1994,15.02812958
1072,Czech Republic,1994,19.43223
1073,Denmark,1994,44.68537903
1074,Dominica,1994,
1075,Ecuador,1994,
1076,"Egypt, Arab Rep.",1994,
1077,El Salvador,1994,20.63628006
1078,Fiji,1994,
1079,Finland,1994,64.08039856
1080,France,1994,49.50629044
1081,Greece,1994,39.68896103
1082,Guatemala,1994,8.222900391
1083,Guinea,1994,1.1761499640000002
1084,Guyana,1994,9.750359535
1085,Honduras,1994,10.184619900000001
1086,Hungary,1994,19.35170937
1087,Iceland,1994,34.00616837
1088,India,1994,
1089,Indonesia,1994,10.53431988
1090,Iraq,1994,
1091,Ireland,1994,34.15090942
1092,Italy,1994,40.13325882
1093,Japan,1994,38.65584946
1094,Jordan,1994,19.17196083
1095,Kenya,1994,
1096,"Korea, Rep.",1994,44.97761917
1097,Kuwait,1994,15.00041962
1098,Lao PDR,1994,1.325690031
1099,Latvia,1994,22.64299965
1100,Lebanon,1994,
1101,Lesotho,1994,2.5278799530000002
1102,Libya,1994,
1103,Luxembourg,1994,7.038400172999999
1104,"Macedonia, FYR",1994,17.02758026
1105,Madagascar,1994,2.899080038
1106,Malawi,1994,0.574230015
1107,Malaysia,1994,10.33798981
1108,Mali,1994,
1109,Malta,1994,19.20965004
1110,Mauritania,1994,3.5460700989999996
1111,Mauritius,1994,4.980770111
1112,Mongolia,1994,12.83957005
1113,Mozambique,1994,0.457679987
1114,Myanmar,1994,5.066380024
1115,Nepal,1994,4.78606987
1116,Netherlands,1994,48.60858917
1117,New Zealand,1994,59.38179016
1118,Nicaragua,1994,
1119,Niger,1994,
1120,Nigeria,1994,
1121,Norway,1994,54.1728096
1122,Oman,1994,5.357870102
1123,Panama,1994,25.55620956
1124,Papua New Guinea,1994,
1125,Paraguay,1994,
1126,Peru,1994,26.79137039
1127,Philippines,1994,
1128,Poland,1994,27.74629974
1129,Portugal,1994,33.61452866
1130,Qatar,1994,20.10832024
1131,Romania,1994,13.01408958
1132,Russian Federation,1994,
1133,Rwanda,1994,
1134,Saudi Arabia,1994,
1135,Senegal,1994,
1136,Sierra Leone,1994,
1137,Slovenia,1994,
1138,Spain,1994,
1139,Sri Lanka,1994,
1140,St. Kitts and Nevis,1994,
1141,St. Lucia,1994,
1142,Suriname,1994,
1143,Swaziland,1994,
1144,Sweden,1994,
1145,Switzerland,1994,
1146,Syrian Arab Republic,1994,
1147,Tanzania,1994,
1148,Thailand,1994,
1149,Tonga,1994,
1150,Trinidad and Tobago,1994,
1151,Tunisia,1994,
1152,Turkey,1994,
1153,Uganda,1994,
1154,Ukraine,1994,
1155,United Arab Emirates,1994,
1156,United Kingdom,1994,
1157,United States,1994,
1158,"Venezuela, RB",1994,
1159,Zimbabwe,1994,
1160,Albania,1995,10.22033978
1161,Argentina,1995,
1162,Australia,1995,70.20423889
1163,Austria,1995,45.04552841
1164,"Bahamas, The",1995,15.05303001
1165,Bahrain,1995,16.56093025
1166,Bangladesh,1995,
1167,Barbados,1995,
1168,Belarus,1995,40.50616074
1169,Belgium,1995,54.39588165
1170,Benin,1995,2.089649916
1171,Botswana,1995,5.072659969
1172,Bulgaria,1995,36.51942825
1173,Burkina Faso,1995,1.097779989
1174,Burundi,1995,
1175,Cambodia,1995,1.3778400419999999
1176,Cameroon,1995,
1177,Central African Republic,1995,
1178,Chad,1995,
1179,Chile,1995,28.31517029
1180,China,1995,4.461070061
1181,Colombia,1995,16.14718056
1182,"Congo, Dem. Rep.",1995,2.518970013
1183,"Congo, Rep.",1995,
1184,Costa Rica,1995,
1185,Cote d'Ivoire,1995,4.176929951
1186,Cuba,1995,13.74732018
1187,Cyprus,1995,17.01656914
1188,Czech Republic,1995,20.61907959
1189,Denmark,1995,45.47640991
1190,Dominica,1995,
1191,Ecuador,1995,18.18045044
1192,"Egypt, Arab Rep.",1995,
1193,El Salvador,1995,22.05916977
1194,Fiji,1995,
1195,Finland,1995,67.49276733
1196,France,1995,50.31515121
1197,Greece,1995,37.03152847
1198,Guatemala,1995,8.275839806
1199,Guinea,1995,1.262940049
1200,Guyana,1995,8.992620468
1201,Honduras,1995,10.13580036
1202,Hungary,1995,22.18433952
1203,Iceland,1995,35.49457169
1204,India,1995,5.550330162000001
1205,Indonesia,1995,11.33228016
1206,Iraq,1995,
1207,Ireland,1995,34.92720032
1208,Italy,1995,41.55334854
1209,Japan,1995,39.88428879
1210,Jordan,1995,18.70787048
1211,Kenya,1995,
1212,"Korea, Rep.",1995,48.92810822
1213,Kuwait,1995,19.41896057
1214,Lao PDR,1995,1.6589699980000001
1215,Latvia,1995,23.11969948
1216,Lebanon,1995,
1217,Lesotho,1995,2.4747500419999997
1218,Libya,1995,
1219,Luxembourg,1995,7.380899906000001
1220,"Macedonia, FYR",1995,18.38200951
1221,Madagascar,1995,2.3329100609999998
1222,Malawi,1995,0.569000006
1223,Malaysia,1995,11.14906025
1224,Mali,1995,0.941850007
1225,Malta,1995,20.97561073
1226,Mauritania,1995,3.483629942
1227,Mauritius,1995,5.621409892999999
1228,Mongolia,1995,14.35770035
1229,Mozambique,1995,0.478670001
1230,Myanmar,1995,5.196839809
1231,Nepal,1995,4.36616993
1232,Netherlands,1995,47.64411926
1233,New Zealand,1995,58.28890991
1234,Nicaragua,1995,10.78240967
1235,Niger,1995,
1236,Nigeria,1995,
1237,Norway,1995,54.20378876
1238,Oman,1995,6.281899929
1239,Panama,1995,27.94879913
1240,Papua New Guinea,1995,2.8239901069999997
1241,Paraguay,1995,9.360509872
1242,Peru,1995,27.02247047
1243,Philippines,1995,27.29813957
1244,Poland,1995,31.61356926
1245,Portugal,1995,36.49560165
1246,Qatar,1995,21.63978004
1247,Romania,1995,13.38833046
1248,Russian Federation,1995,
1249,Rwanda,1995,
1250,Saudi Arabia,1995,
1251,Senegal,1995,
1252,Sierra Leone,1995,
1253,Slovenia,1995,
1254,Spain,1995,
1255,Sri Lanka,1995,
1256,St. Kitts and Nevis,1995,
1257,St. Lucia,1995,
1258,Suriname,1995,
1259,Swaziland,1995,
1260,Sweden,1995,
1261,Switzerland,1995,
1262,Syrian Arab Republic,1995,
1263,Tanzania,1995,
1264,Thailand,1995,
1265,Tonga,1995,
1266,Trinidad and Tobago,1995,
1267,Tunisia,1995,
1268,Turkey,1995,
1269,Uganda,1995,
1270,Ukraine,1995,
1271,United Arab Emirates,1995,
1272,United Kingdom,1995,
1273,United States,1995,
1274,"Venezuela, RB",1995,
1275,Zimbabwe,1995,
1276,Albania,1996,10.96304989
1277,Argentina,1996,
1278,Australia,1996,75.16773224
1279,Austria,1996,47.56636047
1280,"Bahamas, The",1996,
1281,Bahrain,1996,17.60573959
1282,Bangladesh,1996,
1283,Barbados,1996,
1284,Belarus,1996,44.69694138
1285,Belgium,1996,56.23701096
1286,Benin,1996,2.06137991
1287,Botswana,1996,5.442399979
1288,Bulgaria,1996,41.08354187
1289,Burkina Faso,1996,1.054270029
1290,Burundi,1996,
1291,Cambodia,1996,1.664080024
1292,Cameroon,1996,
1293,Central African Republic,1996,
1294,Chad,1996,0.564800024
1295,Chile,1996,30.44474983
1296,China,1996,4.996650219
1297,Colombia,1996,17.27684975
1298,"Congo, Dem. Rep.",1996,
1299,"Congo, Rep.",1996,
1300,Costa Rica,1996,
1301,Cote d'Ivoire,1996,
1302,Cuba,1996,12.876480099999998
1303,Cyprus,1996,19.17955971
1304,Czech Republic,1996,21.55574036
1305,Denmark,1996,47.83076859
1306,Dominica,1996,
1307,Ecuador,1996,
1308,"Egypt, Arab Rep.",1996,
1309,El Salvador,1996,21.29442978
1310,Fiji,1996,
1311,Finland,1996,70.43665314
1312,France,1996,52.27442932
1313,Greece,1996,40.56399918
1314,Guatemala,1996,
1315,Guinea,1996,1.146229982
1316,Guyana,1996,9.928380013
1317,Honduras,1996,10.86079979
1318,Hungary,1996,24.61347961
1319,Iceland,1996,35.87763977
1320,India,1996,6.28704977
1321,Indonesia,1996,11.54181004
1322,Iraq,1996,
1323,Ireland,1996,36.6247406
1324,Italy,1996,42.38817978
1325,Japan,1996,
1326,Jordan,1996,20.65249062
1327,Kenya,1996,
1328,"Korea, Rep.",1996,54.84740829
1329,Kuwait,1996,24.25105095
1330,Lao PDR,1996,2.406510115
1331,Latvia,1996,27.32069969
1332,Lebanon,1996,27.53838921
1333,Lesotho,1996,2.550410032
1334,Libya,1996,
1335,Luxembourg,1996,8.092280387999999
1336,"Macedonia, FYR",1996,18.82146072
1337,Madagascar,1996,2.159600019
1338,Malawi,1996,0.580160022
1339,Malaysia,1996,
1340,Mali,1996,1.053830028
1341,Malta,1996,22.09560966
1342,Mauritania,1996,3.689470053
1343,Mauritius,1996,6.572219849
1344,Mongolia,1996,16.17416954
1345,Mozambique,1996,0.500440001
1346,Myanmar,1996,
1347,Nepal,1996,4.803030014
1348,Netherlands,1996,48.39706039
1349,New Zealand,1996,59.29727173
1350,Nicaragua,1996,
1351,Niger,1996,
1352,Nigeria,1996,
1353,Norway,1996,58.11719894
1354,Oman,1996,6.0158600810000005
1355,Panama,1996,29.17030907
1356,Papua New Guinea,1996,3.16779995
1357,Paraguay,1996,9.371290207000001
1358,Peru,1996,25.60622025
1359,Philippines,1996,28.78787041
1360,Poland,1996,35.79434967
1361,Portugal,1996,38.94979095
1362,Qatar,1996,24.03173065
1363,Romania,1996,17.67452049
1364,Russian Federation,1996,
1365,Rwanda,1996,
1366,Saudi Arabia,1996,
1367,Senegal,1996,
1368,Sierra Leone,1996,
1369,Slovenia,1996,
1370,Spain,1996,
1371,Sri Lanka,1996,
1372,St. Kitts and Nevis,1996,
1373,St. Lucia,1996,
1374,Suriname,1996,
1375,Swaziland,1996,
1376,Sweden,1996,
1377,Switzerland,1996,
1378,Syrian Arab Republic,1996,
1379,Tanzania,1996,
1380,Thailand,1996,
1381,Tonga,1996,
1382,Trinidad and Tobago,1996,
1383,Tunisia,1996,
1384,Turkey,1996,
1385,Uganda,1996,
1386,Ukraine,1996,
1387,United Arab Emirates,1996,
1388,United Kingdom,1996,
1389,United States,1996,
1390,"Venezuela, RB",1996,
1391,Zimbabwe,1996,
1392,Albania,1997,12.73375988
1393,Argentina,1997,
1394,Australia,1997,80.4278183
1395,Austria,1997,49.64730072
1396,"Bahamas, The",1997,
1397,Bahrain,1997,
1398,Bangladesh,1997,
1399,Barbados,1997,
1400,Belarus,1997,45.36336136
1401,Belgium,1997,
1402,Benin,1997,2.51079011
1403,Botswana,1997,
1404,Bulgaria,1997,43.17401123
1405,Burkina Faso,1997,0.96924001
1406,Burundi,1997,
1407,Cambodia,1997,1.26086998
1408,Cameroon,1997,
1409,Central African Republic,1997,
1410,Chad,1997,0.600430012
1411,Chile,1997,31.63080025
1412,China,1997,5.450910091
1413,Colombia,1997,20.27734947
1414,"Congo, Dem. Rep.",1997,
1415,"Congo, Rep.",1997,
1416,Costa Rica,1997,
1417,Cote d'Ivoire,1997,6.479859829
1418,Cuba,1997,12.82907009
1419,Cyprus,1997,20.93540001
1420,Czech Republic,1997,23.29133987
1421,Denmark,1997,
1422,Dominica,1997,
1423,Ecuador,1997,18.61372948
1424,"Egypt, Arab Rep.",1997,
1425,El Salvador,1997,
1426,Fiji,1997,
1427,Finland,1997,73.49978638
1428,France,1997,53.19895935
1429,Greece,1997,44.25431061
1430,Guatemala,1997,
1431,Guinea,1997,1.166180015
1432,Guyana,1997,11.58897972
1433,Honduras,1997,11.70143986
1434,Hungary,1997,26.25248909
1435,Iceland,1997,37.7596283
1436,India,1997,6.566959858
1437,Indonesia,1997,13.38344002
1438,Iraq,1997,
1439,Ireland,1997,38.45830917
1440,Italy,1997,46.85351944
1441,Japan,1997,
1442,Jordan,1997,23.3828907
1443,Kenya,1997,
1444,"Korea, Rep.",1997,70.87348938
1445,Kuwait,1997,23.76596069
1446,Lao PDR,1997,2.574709892
1447,Latvia,1997,33.67314148
1448,Lebanon,1997,
1449,Lesotho,1997,
1450,Libya,1997,
1451,Luxembourg,1997,8.514929771
1452,"Macedonia, FYR",1997,19.55950928
1453,Madagascar,1997,1.934669971
1454,Malawi,1997,
1455,Malaysia,1997,
1456,Mali,1997,1.4563699959999998
1457,Malta,1997,21.959379199999997
1458,Mauritania,1997,3.88380003
1459,Mauritius,1997,6.677010059
1460,Mongolia,1997,18.39859009
1461,Mozambique,1997,
1462,Myanmar,1997,
1463,Nepal,1997,
1464,Netherlands,1997,47.73488998
1465,New Zealand,1997,63.73876189999999
1466,Nicaragua,1997,10.91989994
1467,Niger,1997,
1468,Nigeria,1997,
1469,Norway,1997,61.5646286
1470,Oman,1997,6.624529839
1471,Panama,1997,
1472,Papua New Guinea,1997,
1473,Paraguay,1997,
1474,Peru,1997,25.69278908
1475,Philippines,1997,
1476,Poland,1997,40.4799614
1477,Portugal,1997,
1478,Qatar,1997,24.9595108
1479,Romania,1997,18.62499046
1480,Russian Federation,1997,
1481,Rwanda,1997,
1482,Saudi Arabia,1997,
1483,Senegal,1997,
1484,Sierra Leone,1997,
1485,Slovenia,1997,
1486,Spain,1997,
1487,Sri Lanka,1997,
1488,St. Kitts and Nevis,1997,
1489,St. Lucia,1997,
1490,Suriname,1997,
1491,Swaziland,1997,
1492,Sweden,1997,
1493,Switzerland,1997,
1494,Syrian Arab Republic,1997,
1495,Tanzania,1997,
1496,Thailand,1997,
1497,Tonga,1997,
1498,Trinidad and Tobago,1997,
1499,Tunisia,1997,
1500,Turkey,1997,
1501,Uganda,1997,
1502,Ukraine,1997,
1503,United Arab Emirates,1997,
1504,United Kingdom,1997,
1505,United States,1997,
1506,"Venezuela, RB",1997,
1507,Zimbabwe,1997,
1508,Albania,1998,13.59475994
1509,Argentina,1998,46.0893898
1510,Australia,1998,68.47367859
1511,Austria,1998,52.48339081
1512,"Bahamas, The",1998,
1513,Bahrain,1998,
1514,Bangladesh,1998,
1515,Barbados,1998,
1516,Belarus,1998,49.400409700000004
1517,Belgium,1998,
1518,Benin,1998,
1519,Botswana,1998,5.794079781000001
1520,Bulgaria,1998,43.07300186
1521,Burkina Faso,1998,
1522,Burundi,1998,0.9063900109999999
1523,Cambodia,1998,
1524,Cameroon,1998,
1525,Central African Republic,1998,
1526,Chad,1998,0.730960011
1527,Chile,1998,33.76573944
1528,China,1998,5.975880146000001
1529,Colombia,1998,22.64175034
1530,"Congo, Dem. Rep.",1998,
1531,"Congo, Rep.",1998,
1532,Costa Rica,1998,
1533,Cote d'Ivoire,1998,
1534,Cuba,1998,13.12514973
1535,Cyprus,1998,
1536,Czech Republic,1998,23.7981205
1537,Denmark,1998,52.48291016
1538,Dominica,1998,
1539,Ecuador,1998,
1540,"Egypt, Arab Rep.",1998,
1541,El Salvador,1998,22.15237045
1542,Fiji,1998,
1543,Finland,1998,79.28385162
1544,France,1998,53.71652985
1545,Greece,1998,45.275409700000004
1546,Guatemala,1998,
1547,Guinea,1998,1.194390059
1548,Guyana,1998,
1549,Honduras,1998,13.53582001
