,Country Name,Year,Value
1550,Hungary,1998,30.10096931
1551,Iceland,1998,38.50175858
1552,India,1998,
1553,Indonesia,1998,13.35931015
1554,Iraq,1998,
1555,Ireland,1998,41.25069046
1556,Italy,1998,48.18775177
1557,Japan,1998,45.11417007
1558,Jordan,1998,
1559,Kenya,1998,
1560,"Korea, Rep.",1998,68.04257965
1561,Kuwait,1998,
1562,Lao PDR,1998,2.0435400009999998
1563,Latvia,1998,43.02885818
1564,Lebanon,1998,
1565,Lesotho,1998,
1566,Libya,1998,
1567,Luxembourg,1998,8.993149757000001
1568,"Macedonia, FYR",1998,20.23576927
1569,Madagascar,1998,2.168580055
1570,Malawi,1998,
1571,Malaysia,1998,21.799030300000002
1572,Mali,1998,1.429730058
1573,Malta,1998,24.32184029
1574,Mauritania,1998,3.774169922
1575,Mauritius,1998,
1576,Mongolia,1998,21.17885971
1577,Mozambique,1998,
1578,Myanmar,1998,6.67952013
1579,Nepal,1998,
1580,Netherlands,1998,48.34770966
1581,New Zealand,1998,61.95212173
1582,Nicaragua,1998,
1583,Niger,1998,
1584,Nigeria,1998,
1585,Norway,1998,62.86830902
1586,Oman,1998,7.781050205
1587,Panama,1998,36.30998993
1588,Papua New Guinea,1998,1.9017699959999999
1589,Paraguay,1998,
1590,Peru,1998,
1591,Philippines,1998,27.47159958
1592,Poland,1998,39.84720993
1593,Portugal,1998,43.85945892
1594,Qatar,1998,25.11182022
1595,Romania,1998,18.89730072
1596,Russian Federation,1998,
1597,Rwanda,1998,
1598,Saudi Arabia,1998,
1599,Senegal,1998,
1600,Sierra Leone,1998,
1601,Slovenia,1998,
1602,Spain,1998,
1603,Sri Lanka,1998,
1604,St. Kitts and Nevis,1998,
1605,St. Lucia,1998,
1606,Suriname,1998,
1607,Swaziland,1998,
1608,Sweden,1998,
1609,Switzerland,1998,
1610,Syrian Arab Republic,1998,
1611,Tanzania,1998,
1612,Thailand,1998,
1613,Tonga,1998,
1614,Trinidad and Tobago,1998,
1615,Tunisia,1998,
1616,Turkey,1998,
1617,Uganda,1998,
1618,Ukraine,1998,
1619,United Arab Emirates,1998,
1620,United Kingdom,1998,
1621,United States,1998,
1622,"Venezuela, RB",1998,
1623,Zimbabwe,1998,
1624,Albania,1999,14.80504036
1625,Argentina,1999,47.97647858
1626,Australia,1999,67.28881073
1627,Austria,1999,54.51760864
1628,"Bahamas, The",1999,
1629,Bahrain,1999,21.64746094
1630,Bangladesh,1999,5.456560135
1631,Barbados,1999,34.97016144
1632,Belarus,1999,52.30474854
1633,Belgium,1999,56.69519043
1634,Benin,1999,3.229629993
1635,Botswana,1999,6.120510101
1636,Bulgaria,1999,45.20162964
1637,Burkina Faso,1999,0.999109983
1638,Burundi,1999,0.9947500229999999
1639,Cambodia,1999,
1640,Cameroon,1999,4.875520229
1641,Central African Republic,1999,1.888520002
1642,Chad,1999,
1643,Chile,1999,37.30878067
1644,China,1999,6.509950161
1645,Colombia,1999,22.17126083
1646,"Congo, Dem. Rep.",1999,1.460520029
1647,"Congo, Rep.",1999,3.657850027
1648,Costa Rica,1999,
1649,Cote d'Ivoire,1999,6.643380165
1650,Cuba,1999,20.63830948
1651,Cyprus,1999,21.0324192
1652,Czech Republic,1999,25.53906059
1653,Denmark,1999,55.84922028
1654,Dominica,1999,
1655,Ecuador,1999,
1656,"Egypt, Arab Rep.",1999,30.67882919
1657,El Salvador,1999,22.31318092
1658,Fiji,1999,
1659,Finland,1999,81.49201965
1660,France,1999,54.13898849
1661,Greece,1999,46.96197891
1662,Guatemala,1999,
1663,Guinea,1999,
1664,Guyana,1999,
1665,Honduras,1999,13.31056976
1666,Hungary,1999,32.49789047
1667,Iceland,1999,40.02460098
1668,India,1999,
1669,Indonesia,1999,14.74929047
1670,Iraq,1999,11.65211964
1671,Ireland,1999,43.62485123
1672,Italy,1999,48.26194
1673,Japan,1999,46.63021851
1674,Jordan,1999,
1675,Kenya,1999,
1676,"Korea, Rep.",1999,73.90223694
1677,Kuwait,1999,24.93748093
1678,Lao PDR,1999,2.347069979
1679,Latvia,1999,50.90653992
1680,Lebanon,1999,37.66897964
1681,Lesotho,1999,2.1408998969999997
1682,Libya,1999,52.59170151
1683,Luxembourg,1999,10.05673981
1684,"Macedonia, FYR",1999,21.93885994
1685,Madagascar,1999,2.128089905
1686,Malawi,1999,0.304580003
1687,Malaysia,1999,22.74404907
1688,Mali,1999,1.868780017
1689,Malta,1999,23.39468002
1690,Mauritania,1999,4.047699928
1691,Mauritius,1999,9.969969749
1692,Mongolia,1999,26.91085052
1693,Mozambique,1999,0.622479975
1694,Myanmar,1999,
1695,Nepal,1999,
1696,Netherlands,1999,50.34051895
1697,New Zealand,1999,64.92204285
1698,Nicaragua,1999,
1699,Niger,1999,
1700,Nigeria,1999,6.083089827999999
1701,Norway,1999,66.42739105
1702,Oman,1999,
1703,Panama,1999,38.230819700000005
1704,Papua New Guinea,1999,1.894240022
1705,Paraguay,1999,13.16331959
1706,Peru,1999,39.01937103
1707,Philippines,1999,28.73633957
1708,Poland,1999,45.74129868
1709,Portugal,1999,45.13317871
1710,Qatar,1999,25.18577003
1711,Romania,1999,21.42004013
1712,Russian Federation,1999,
1713,Rwanda,1999,
1714,Saudi Arabia,1999,
1715,Senegal,1999,
1716,Sierra Leone,1999,
1717,Slovenia,1999,
1718,Spain,1999,
1719,Sri Lanka,1999,
1720,St. Kitts and Nevis,1999,
1721,St. Lucia,1999,
1722,Suriname,1999,
1723,Swaziland,1999,
1724,Sweden,1999,
1725,Switzerland,1999,
1726,Syrian Arab Republic,1999,
1727,Tanzania,1999,
1728,Thailand,1999,
1729,Tonga,1999,
1730,Trinidad and Tobago,1999,
1731,Tunisia,1999,
1732,Turkey,1999,
1733,Uganda,1999,
1734,Ukraine,1999,
1735,United Arab Emirates,1999,
1736,United Kingdom,1999,
1737,United States,1999,
1738,"Venezuela, RB",1999,
1739,Zimbabwe,1999,
1740,Albania,2000,15.6037302
1741,Argentina,2000,53.17573929
1742,Australia,2000,67.03890991
1743,Austria,2000,56.57257843
1744,"Bahamas, The",2000,
1745,Bahrain,2000,
1746,Bangladesh,2000,5.445340157
1747,Barbados,2000,40.58102036
1748,Belarus,2000,54.61008072
1749,Belgium,2000,57.5497818
1750,Benin,2000,3.681040049
1751,Botswana,2000,6.879330157999999
1752,Bulgaria,2000,44.49129868
1753,Burkina Faso,2000,
1754,Burundi,2000,1.157400012
1755,Cambodia,2000,2.473340034
1756,Cameroon,2000,4.614449978000001
1757,Central African Republic,2000,1.862100005
1758,Chad,2000,0.831040025
1759,Chile,2000,37.14741898
1760,China,2000,7.720479965
1761,Colombia,2000,23.19449997
1762,"Congo, Dem. Rep.",2000,
1763,"Congo, Rep.",2000,5.1889801030000005
1764,Costa Rica,2000,
1765,Cote d'Ivoire,2000,
1766,Cuba,2000,22.36265945
1767,Cyprus,2000,19.56232071
1768,Czech Republic,2000,28.4217701
1769,Denmark,2000,57.249298100000004
1770,Dominica,2000,
1771,Ecuador,2000,
1772,"Egypt, Arab Rep.",2000,
1773,El Salvador,2000,21.63936043
1774,Fiji,2000,
1775,Finland,2000,82.43907166
1776,France,2000,54.42876053
1777,Greece,2000,51.51860046
1778,Guatemala,2000,
1779,Guinea,2000,
1780,Guyana,2000,
1781,Honduras,2000,13.81764984
1782,Hungary,2000,35.93188095
1783,Iceland,2000,45.48106003
1784,India,2000,9.547439575
1785,Indonesia,2000,14.87967968
1786,Iraq,2000,12.08990955
1787,Ireland,2000,46.23575974
1788,Italy,2000,49.3512001
1789,Japan,2000,48.7365303
1790,Jordan,2000,28.31962013
1791,Kenya,2000,2.747859955
1792,"Korea, Rep.",2000,78.43615723
1793,Kuwait,2000,
1794,Lao PDR,2000,2.686769962
1795,Latvia,2000,56.63658142
1796,Lebanon,2000,38.30614853
1797,Lesotho,2000,2.314429998
1798,Libya,2000,48.83058167
1799,Luxembourg,2000,9.814339638
1800,"Macedonia, FYR",2000,22.7719593
1801,Madagascar,2000,2.185129881
1802,Malawi,2000,0.33311998800000003
1803,Malaysia,2000,25.74225998
1804,Mali,2000,1.9174400569999999
1805,Malta,2000,21.3517704
1806,Mauritania,2000,
1807,Mauritius,2000,11.03147984
1808,Mongolia,2000,30.17597961
1809,Mozambique,2000,
1810,Myanmar,2000,
1811,Nepal,2000,4.222229958
1812,Netherlands,2000,53.00037003
1813,New Zealand,2000,66.19217682
1814,Nicaragua,2000,
1815,Niger,2000,
1816,Nigeria,2000,
1817,Norway,2000,69.34229279
1818,Oman,2000,
1819,Panama,2000,41.33757019
1820,Papua New Guinea,2000,
1821,Paraguay,2000,15.94626045
1822,Peru,2000,34.59746933
1823,Philippines,2000,
1824,Poland,2000,50.49322891
1825,Portugal,2000,48.07350159
1826,Qatar,2000,
1827,Romania,2000,24.02647972
1828,Russian Federation,2000,
1829,Rwanda,2000,
1830,Saudi Arabia,2000,
1831,Senegal,2000,
1832,Sierra Leone,2000,
1833,Slovenia,2000,
1834,Spain,2000,
1835,Sri Lanka,2000,
1836,St. Kitts and Nevis,2000,
1837,St. Lucia,2000,
1838,Suriname,2000,
1839,Swaziland,2000,
1840,Sweden,2000,
1841,Switzerland,2000,
1842,Syrian Arab Republic,2000,
1843,Tanzania,2000,
1844,Thailand,2000,
1845,Tonga,2000,
1846,Trinidad and Tobago,2000,
1847,Tunisia,2000,
1848,Turkey,2000,
1849,Uganda,2000,
1850,Ukraine,2000,
1851,United Arab Emirates,2000,
1852,United Kingdom,2000,
1853,United States,2000,
1854,"Venezuela, RB",2000,
1855,Zimbabwe,2000,
1856,Albania,2001,15.97496033
1857,Argentina,2001,58.33248901
1858,Australia,2001,67.00505066
1859,Austria,2001,56.80604172
1860,"Bahamas, The",2001,
1861,Bahrain,2001,
1862,Bangladesh,2001,6.426919937
1863,Barbados,2001,39.82331848
1864,Belarus,2001,56.89664841
1865,Belgium,2001,58.24526978
1866,Benin,2001,4.464389801
1867,Botswana,2001,7.430200099999999
1868,Bulgaria,2001,43.01794052
1869,Burkina Faso,2001,1.156659961
1870,Burundi,2001,1.127009988
1871,Cambodia,2001,2.372580051
1872,Cameroon,2001,4.628930092
1873,Central African Republic,2001,
1874,Chad,2001,0.8252900240000001
1875,Chile,2001,
1876,China,2001,9.951310158
1877,Colombia,2001,23.92045975
1878,"Congo, Dem. Rep.",2001,
1879,"Congo, Rep.",2001,4.343570232
1880,Costa Rica,2001,
1881,Cote d'Ivoire,2001,
1882,Cuba,2001,25.57953072
1883,Cyprus,2001,21.61252022
1884,Czech Republic,2001,30.05195045
1885,Denmark,2001,60.02825928
1886,Dominica,2001,
1887,Ecuador,2001,
1888,"Egypt, Arab Rep.",2001,29.579759600000003
1889,El Salvador,2001,20.78668976
1890,Fiji,2001,
1891,Finland,2001,84.43052673
1892,France,2001,54.37136078
1893,Greece,2001,59.19155121
1894,Guatemala,2001,
1895,Guinea,2001,
1896,Guyana,2001,
1897,Honduras,2001,
1898,Hungary,2001,39.6877594
1899,Iceland,2001,47.63999176
1900,India,2001,9.73581028
1901,Indonesia,2001,14.18721008
1902,Iraq,2001,
1903,Ireland,2001,47.65882111
1904,Italy,2001,52.27930832
1905,Japan,2001,49.91418839
1906,Jordan,2001,
1907,Kenya,2001,2.815229893
1908,"Korea, Rep.",2001,82.47044373
1909,Kuwait,2001,23.91443062
1910,Lao PDR,2001,3.099319935
1911,Latvia,2001,63.30484009
1912,Lebanon,2001,43.40129852
1913,Lesotho,2001,2.5162699219999998
1914,Libya,2001,54.18032837
1915,Luxembourg,2001,10.21576977
1916,"Macedonia, FYR",2001,24.53260994
1917,Madagascar,2001,2.08039999
1918,Malawi,2001,0.373840004
1919,Malaysia,2001,25.04660988
1920,Mali,2001,2.055799961
1921,Malta,2001,25.16529083
1922,Mauritania,2001,3.38338995
1923,Mauritius,2001,17.10540962
1924,Mongolia,2001,34.20265961
1925,Mozambique,2001,
1926,Myanmar,2001,10.56917
1927,Nepal,2001,4.534770012
1928,Netherlands,2001,55.09716034
1929,New Zealand,2001,66.59294128
1930,Nicaragua,2001,
1931,Niger,2001,
1932,Nigeria,2001,
1933,Norway,2001,70.27973938
1934,Oman,2001,
1935,Panama,2001,40.83679962
1936,Papua New Guinea,2001,
1937,Paraguay,2001,17.92789078
1938,Peru,2001,31.18767929
1939,Philippines,2001,30.34026909
1940,Poland,2001,55.51588821
1941,Portugal,2001,50.81964111
1942,Qatar,2001,20.02565002
1943,Romania,2001,28.75435066
1944,Russian Federation,2001,
1945,Rwanda,2001,
1946,Saudi Arabia,2001,
1947,Senegal,2001,
1948,Sierra Leone,2001,
1949,Slovenia,2001,
1950,Spain,2001,
1951,Sri Lanka,2001,
1952,St. Kitts and Nevis,2001,
1953,St. Lucia,2001,
1954,Suriname,2001,
1955,Swaziland,2001,
1956,Sweden,2001,
1957,Switzerland,2001,
1958,Syrian Arab Republic,2001,
1959,Tanzania,2001,
1960,Thailand,2001,
1961,Tonga,2001,
1962,Trinidad and Tobago,2001,
1963,Tunisia,2001,
1964,Turkey,2001,
1965,Uganda,2001,
1966,Ukraine,2001,
1967,United Arab Emirates,2001,
1968,United Kingdom,2001,
1969,United States,2001,
1970,"Venezuela, RB",2001,
1971,Zimbabwe,2001,
1972,Albania,2002,16.43170929
1973,Argentina,2002,62.23300934
1974,Australia,2002,75.75243378
1975,Austria,2002,46.53516006
1976,"Bahamas, The",2002,
1977,Bahrain,2002,
1978,Bangladesh,2002,6.130790234
1979,Barbados,2002,
1980,Belarus,2002,59.36820984
1981,Belgium,2002,59.11626816
1982,Benin,2002,5.264689922
1983,Botswana,2002,7.757589817
1984,Bulgaria,2002,40.86594009
1985,Burkina Faso,2002,1.411880016
1986,Burundi,2002,1.762060046
1987,Cambodia,2002,2.482110023
1988,Cameroon,2002,5.055789948
1989,Central African Republic,2002,
1990,Chad,2002,
1991,Chile,2002,41.74811935
1992,China,2002,12.79104042
1993,Colombia,2002,23.96557045
1994,"Congo, Dem. Rep.",2002,
1995,"Congo, Rep.",2002,3.8817799089999996
1996,Costa Rica,2002,
1997,Cote d'Ivoire,2002,
1998,Cuba,2002,27.35268021
1999,Cyprus,2002,25.102289199999998
2000,Czech Republic,2002,34.52164841
2001,Denmark,2002,63.53427124
2002,Dominica,2002,
2003,Ecuador,2002,
2004,"Egypt, Arab Rep.",2002,30.53313065
2005,El Salvador,2002,21.49571037
2006,Fiji,2002,
2007,Finland,2002,84.95935059
2008,France,2002,53.37950897
2009,Greece,2002,66.81391144
2010,Guatemala,2002,8.796480179
2011,Guinea,2002,
2012,Guyana,2002,
2013,Honduras,2002,
2014,Hungary,2002,44.56143951
2015,Iceland,2002,54.05001831
2016,India,2002,10.22144985
2017,Indonesia,2002,14.81107044
2018,Iraq,2002,12.78602982
2019,Ireland,2002,49.87157059
2020,Italy,2002,54.94989014
2021,Japan,2002,50.70753098
2022,Jordan,2002,30.6953907
2023,Kenya,2002,2.8241600989999998
2024,"Korea, Rep.",2002,86.49107361
2025,Kuwait,2002,22.88462067
2026,Lao PDR,2002,4.16050005
2027,Latvia,2002,67.72492981
2028,Lebanon,2002,44.83935165
2029,Lesotho,2002,2.47954011
2030,Libya,2002,59.21342087
2031,Luxembourg,2002,11.85052013
2032,"Macedonia, FYR",2002,26.92806053
2033,Madagascar,2002,2.156359911
2034,Malawi,2002,0.40209001299999997
2035,Malaysia,2002,27.40694046
2036,Mali,2002,2.068969965
2037,Malta,2002,24.65608978
2038,Mauritania,2002,2.974679947
2039,Mauritius,2002,15.84506989
2040,Mongolia,2002,35.79769897
2041,Mozambique,2002,
2042,Myanmar,2002,
2043,Nepal,2002,5.247310162
2044,Netherlands,2002,56.18806839
2045,New Zealand,2002,67.27667999
2046,Nicaragua,2002,17.73031998
2047,Niger,2002,
2048,Nigeria,2002,
2049,Norway,2002,73.37283325
2050,Oman,2002,
2051,Panama,2002,40.41368866
2052,Papua New Guinea,2002,
2053,Paraguay,2002,26.31949043
2054,Peru,2002,31.58625031
2055,Philippines,2002,30.16803932
2056,Poland,2002,58.22227859
2057,Portugal,2002,53.06124878
2058,Qatar,2002,16.83905029
2059,Romania,2002,32.618251799999996
2060,Russian Federation,2002,
2061,Rwanda,2002,
2062,Saudi Arabia,2002,
2063,Senegal,2002,
2064,Sierra Leone,2002,
2065,Slovenia,2002,
2066,Spain,2002,
2067,Sri Lanka,2002,
2068,St. Kitts and Nevis,2002,
2069,St. Lucia,2002,
2070,Suriname,2002,
2071,Swaziland,2002,
2072,Sweden,2002,
2073,Switzerland,2002,
2074,Syrian Arab Republic,2002,
2075,Tanzania,2002,
2076,Thailand,2002,
2077,Tonga,2002,
2078,Trinidad and Tobago,2002,
2079,Tunisia,2002,
2080,Turkey,2002,
2081,Uganda,2002,
2082,Ukraine,2002,
2083,United Arab Emirates,2002,
2084,United Kingdom,2002,
2085,United States,2002,
2086,"Venezuela, RB",2002,
2087,Zimbabwe,2002,
2088,Albania,2003,16.80555916
2089,Argentina,2003,64.80724335
2090,Australia,2003,73.39425659
2091,Austria,2003,46.42351913
2092,"Bahamas, The",2003,
2093,Bahrain,2003,27.94310951
2094,Bangladesh,2003,6.177800179
2095,Barbados,2003,
2096,Belarus,2003,62.12060928
2097,Belgium,2003,59.86478043
2098,Benin,2003,5.819910049
2099,Botswana,2003,9.00992012
2100,Bulgaria,2003,41.52048111
2101,Burkina Faso,2003,1.601390004
2102,Burundi,2003,
2103,Cambodia,2003,2.909739971
2104,Cameroon,2003,5.090799809
2105,Central African Republic,2003,
2106,Chad,2003,0.922919989
2107,Chile,2003,44.59429169
2108,China,2003,15.63580036
2109,Colombia,2003,
2110,"Congo, Dem. Rep.",2003,
2111,"Congo, Rep.",2003,3.885360003
2112,Costa Rica,2003,
2113,Cote d'Ivoire,2003,
2114,Cuba,2003,33.14498901
2115,Cyprus,2003,31.9636097
2116,Czech Republic,2003,37.09241104
2117,Denmark,2003,67.53456116
2118,Dominica,2003,
2119,Ecuador,2003,
2120,"Egypt, Arab Rep.",2003,27.35322952
2121,El Salvador,2003,22.12166023
2122,Fiji,2003,15.77713013
2123,Finland,2003,87.07688141
2124,France,2003,54.81666183
2125,Greece,2003,72.29617309999999
2126,Guatemala,2003,
2127,Guinea,2003,
2128,Guyana,2003,7.854829787999999
2129,Honduras,2003,17.00469971
2130,Hungary,2003,52.28739929
2131,Iceland,2003,62.17449951
2132,India,2003,10.67383957
2133,Indonesia,2003,16.02807999
2134,Iraq,2003,
2135,Ireland,2003,51.29365921
2136,Italy,2003,58.14881897
2137,Japan,2003,51.8357811
2138,Jordan,2003,34.330928799999995
2139,Kenya,2003,
2140,"Korea, Rep.",2003,89.26271057
2141,Kuwait,2003,21.38511086
2142,Lao PDR,2003,4.948019981
2143,Latvia,2003,72.41555786
2144,Lebanon,2003,42.9475708
2145,Lesotho,2003,2.957540035
2146,Libya,2003,61.13713074
2147,Luxembourg,2003,12.18566036
2148,"Macedonia, FYR",2003,27.20605087
2149,Madagascar,2003,2.369689941
2150,Malawi,2003,0.41163998799999996
2151,Malaysia,2003,30.52710915
2152,Mali,2003,
2153,Malta,2003,30.45862007
2154,Mauritania,2003,3.16189003
2155,Mauritius,2003,16.5542202
2156,Mongolia,2003,37.98134995
2157,Mozambique,2003,
2158,Myanmar,2003,
2159,Nepal,2003,5.327620029
2160,Netherlands,2003,56.79526901
2161,New Zealand,2003,68.98010254
2162,Nicaragua,2003,
2163,Niger,2003,0.95964998
2164,Nigeria,2003,9.640780449
2165,Norway,2003,79.1078186
2166,Oman,2003,
2167,Panama,2003,44.26295853
2168,Papua New Guinea,2003,
2169,Paraguay,2003,25.02930069
2170,Peru,2003,31.57567978
2171,Philippines,2003,29.05920029
2172,Poland,2003,59.46221924
2173,Portugal,2003,54.9695816
2174,Qatar,2003,15.33668041
2175,Romania,2003,37.60491943
2176,Russian Federation,2003,
2177,Rwanda,2003,
2178,Saudi Arabia,2003,
2179,Senegal,2003,
2180,Sierra Leone,2003,
2181,Slovenia,2003,
2182,Spain,2003,
2183,Sri Lanka,2003,
2184,St. Kitts and Nevis,2003,
2185,St. Lucia,2003,
2186,Suriname,2003,
2187,Swaziland,2003,
2188,Sweden,2003,
2189,Switzerland,2003,
2190,Syrian Arab Republic,2003,
2191,Tanzania,2003,
2192,Thailand,2003,
2193,Tonga,2003,
2194,Trinidad and Tobago,2003,
2195,Tunisia,2003,
2196,Turkey,2003,
2197,Uganda,2003,
2198,Ukraine,2003,
2199,United Arab Emirates,2003,
2200,United Kingdom,2003,
2201,United States,2003,
2202,"Venezuela, RB",2003,
2203,Zimbabwe,2003,
2204,Albania,2004,20.05554008
2205,Argentina,2004,65.23638916
2206,Australia,2004,71.69843292
2207,Austria,2004,47.20038986
2208,"Bahamas, The",2004,
2209,Bahrain,2004,
2210,Bangladesh,2004,5.694300175
2211,Barbados,2004,
2212,Belarus,2004,64.34111786
2213,Belgium,2004,61.24803162
2214,Benin,2004,5.872039795
2215,Botswana,2004,9.492659569
2216,Bulgaria,2004,41.93650818
2217,Burkina Faso,2004,
2218,Burundi,2004,2.282619953
2219,Cambodia,2004,2.808900118
2220,Cameroon,2004,5.0587902069999995
2221,Central African Republic,2004,1.7015500069999998
2222,Chad,2004,1.206529975
2223,Chile,2004,44.75780869
2224,China,2004,17.91102982
2225,Colombia,2004,26.61447906
2226,"Congo, Dem. Rep.",2004,
2227,"Congo, Rep.",2004,
2228,Costa Rica,2004,27.28141975
2229,Cote d'Ivoire,2004,
2230,Cuba,2004,54.39498138
2231,Cyprus,2004,35.86368942
2232,Czech Republic,2004,43.82500076
2233,Denmark,2004,74.43656921
2234,Dominica,2004,
2235,Ecuador,2004,
2236,"Egypt, Arab Rep.",2004,28.53964043
2237,El Salvador,2004,22.77890968
2238,Fiji,2004,15.95223045
2239,Finland,2004,89.66361237
2240,France,2004,55.21836089999999
2241,Greece,2004,78.48364258
2242,Guatemala,2004,
2243,Guinea,2004,2.140660048
2244,Guyana,2004,11.70956993
2245,Honduras,2004,17.05581093
2246,Hungary,2004,60.15528107
2247,Iceland,2004,68.41223907
2248,India,2004,10.98427963
2249,Indonesia,2004,16.61841011
2250,Iraq,2004,15.93052959
2251,Ireland,2004,53.71910095
2252,Italy,2004,61.81431961
2253,Japan,2004,53.57675934
2254,Jordan,2004,38.78591156
2255,Kenya,2004,2.9214499
2256,"Korea, Rep.",2004,91.02323914
2257,Kuwait,2004,20.36401939
2258,Lao PDR,2004,5.7636199
2259,Latvia,2004,77.2820282
2260,Lebanon,2004,43.48907852
2261,Lesotho,2004,
2262,Libya,2004,
2263,Luxembourg,2004,
2264,"Macedonia, FYR",2004,27.66789055
2265,Madagascar,2004,2.7472600939999996
2266,Malawi,2004,0.48471999200000004
2267,Malaysia,2004,29.96435928
2268,Mali,2004,
2269,Malta,2004,26.84890938
2270,Mauritania,2004,3.1930499080000003
2271,Mauritius,2004,17.82250977
2272,Mongolia,2004,40.78588104
2273,Mozambique,2004,1.130789995
2274,Myanmar,2004,
2275,Nepal,2004,6.281119822999999
2276,Netherlands,2004,58.05326843
2277,New Zealand,2004,83.60092926
2278,Nicaragua,2004,
2279,Niger,2004,0.9305899740000001
2280,Nigeria,2004,9.853159904
2281,Norway,2004,79.26380157
2282,Oman,2004,
2283,Panama,2004,43.32154846
2284,Papua New Guinea,2004,
2285,Paraguay,2004,25.26810074
2286,Peru,2004,33.24757004
2287,Philippines,2004,28.34799004
2288,Poland,2004,60.71324158
2289,Portugal,2004,55.74679184
2290,Qatar,2004,17.27170944
2291,Romania,2004,41.4217186
2292,Russian Federation,2004,
2293,Rwanda,2004,
2294,Saudi Arabia,2004,
2295,Senegal,2004,
2296,Sierra Leone,2004,
2297,Slovenia,2004,
2298,Spain,2004,
2299,Sri Lanka,2004,
2300,St. Kitts and Nevis,2004,
2301,St. Lucia,2004,
2302,Suriname,2004,
2303,Swaziland,2004,
2304,Sweden,2004,
2305,Switzerland,2004,
2306,Syrian Arab Republic,2004,
2307,Tanzania,2004,
2308,Thailand,2004,
2309,Tonga,2004,
2310,Trinidad and Tobago,2004,
2311,Tunisia,2004,
2312,Turkey,2004,
2313,Uganda,2004,
2314,Ukraine,2004,
2315,United Arab Emirates,2004,
2316,United Kingdom,2004,
2317,United States,2004,
2318,"Venezuela, RB",2004,
2319,Zimbabwe,2004,
